,clust,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
445,2,451,106773,0,1,1,1,12900,10,1400,8,8289,1
446,0,452,229397,0,3,1,1,22873,13,0,0,8289,1
447,8,453,14732,0,1,1,1,100,1,0,0,8289,0
448,6,454,383129,0,3,1,1,23608,16,500,1,8289,0
449,8,455,11431,0,1,1,1,1759,4,759,3,8289,0
450,0,456,175461,0,4,1,1,40997,14,0,0,8289,1
451,8,457,52953,0,1,1,1,500,1,0,0,8289,0
452,6,458,182291,0,3,1,1,24155,22,0,0,8289,0
453,9,459,198317,0,5,1,1,61714,16,0,0,8289,1
454,8,460,49053,0,1,1,1,6498,18,950,5,8289,0
455,8,461,22772,0,1,1,1,0,0,0,0,8289,0
456,0,462,34170,0,3,1,1,15476,20,150,1,8289,1
457,8,463,158483,0,2,1,1,9018,11,0,0,8289,0
458,0,464,43285,0,4,1,1,28613,14,0,0,8252,1
459,6,465,52980,0,3,1,1,17078,14,0,0,8237,0
460,8,466,74342,0,1,1,1,4389,12,0,0,8228,0
461,0,467,139849,0,3,1,1,19946,15,0,0,8228,1
462,2,468,26080,0,2,1,1,9872,13,0,0,8228,1
463,8,469,29469,0,1,1,1,2522,4,0,0,8228,0
464,8,470,189252,0,1,1,1,2991,15,0,0,8228,0
465,9,471,382546,0,5,1,1,136619,34,3000,6,8228,1
466,9,472,1113394,2015,5,1,1,60883,26,2600,9,8228,1
467,9,473,459681,0,5,1,1,95531,17,0,0,8228,1
468,8,474,83590,0,1,1,1,3708,22,0,0,8228,0
469,2,475,82528,0,1,1,1,2100,5,600,4,8228,1
470,8,476,5600,0,1,1,1,125,1,0,0,8228,0
471,2,477,743745,2066,1,1,1,4100,20,2500,18,8228,1
472,9,478,43954,0,5,1,1,63463,13,250,1,8228,1
473,6,479,52005,0,3,1,1,11870,15,100,1,8228,0
474,8,480,45494,0,1,1,1,5021,16,600,2,8228,0
475,10,481,171509,0,3,1,1,40090,55,6381,23,8151,1
476,8,482,235947,0,1,1,1,3982,16,0,0,8145,0
477,6,483,153108,0,4,1,1,25802,14,500,1,8137,0
478,0,484,260261,0,4,1,1,33047,21,0,0,8146,1
479,0,485,80223,0,3,1,1,21248,26,2050,7,8121,1
480,8,486,38716,0,2,1,1,8253,21,0,0,8114,0
481,6,487,1125076,0,3,1,1,23046,14,0,0,8107,0
482,2,488,10954,500,1,1,1,2500,1,0,0,8095,1
483,8,489,97099,0,1,1,1,6325,21,1700,5,8085,0
484,2,490,62396,2128,1,1,1,1250,3,0,0,8075,1
485,0,491,40645,0,3,1,1,18348,13,0,0,8067,1
486,9,492,82655,0,5,1,1,101101,19,700,2,8057,1
487,2,493,84035,0,1,1,1,4240,6,1600,4,8114,1
488,10,494,1199220,2919,1,1,1,3800,19,3300,18,8023,1
489,6,495,86345,0,3,1,1,13415,16,350,2,8009,0
490,2,496,2701,0,1,1,1,5000,10,0,0,8002,1
491,8,497,46874,0,1,1,1,9689,38,500,1,7990,0
492,9,498,10879,0,5,1,1,78186,32,3400,12,7981,1
493,8,499,12742,0,1,1,1,0,0,0,0,7966,0
494,6,500,122904,0,4,1,1,37380,21,1300,4,7956,0
495,8,501,10994,0,1,1,1,1250,3,0,0,8007,0
496,2,502,2318,0,2,1,1,8747,14,0,0,7945,1
497,2,503,11070,0,1,1,1,0,0,0,0,7939,1
498,8,504,21921,0,1,1,1,0,0,0,0,7939,0
499,9,505,162521,0,5,1,1,57354,25,0,0,8105,1
500,2,506,207545,0,1,1,1,11137,34,4387,12,8105,1
501,6,507,86112,0,4,1,1,35528,22,0,0,8105,0
502,8,508,18328,0,1,1,1,0,0,0,0,6790,0
503,12,509,217557,0,5,1,1,97584,19,550,2,6679,0
504,8,510,11504,0,1,1,1,100,1,0,0,6675,0
505,9,511,143200,0,5,1,1,79837,28,50,1,6667,1
506,6,512,160703,0,4,1,1,32560,12,0,0,6666,0
507,2,513,910,0,1,1,1,5172,13,0,0,6662,1
508,8,514,94105,0,1,1,1,100,1,0,0,6676,0
509,8,515,18422,0,1,1,1,3297,13,0,0,6653,0
510,9,516,889456,1024,5,1,1,98959,29,850,4,6652,1
511,10,517,9800,589,1,1,1,10348,34,3000,25,6651,1
512,0,518,148318,0,4,1,1,51197,22,350,2,6648,1
513,8,519,26149,0,1,1,1,5190,6,0,0,6646,0
514,6,520,76933,0,4,1,1,28075,17,0,0,6646,0
515,12,521,346178,0,5,1,1,63803,16,0,0,6645,0
516,2,522,22878,0,1,1,1,9039,32,0,0,6641,1
517,9,523,66741,2880,5,1,1,71921,30,2600,7,6638,1
518,6,524,134060,0,4,1,1,46606,13,0,0,6637,0
519,2,525,3305,0,1,1,1,31465,24,1700,10,6633,1
520,8,526,28930,0,1,1,1,8185,17,0,0,6630,0
521,8,527,208519,0,1,1,1,4040,6,450,2,6627,0
522,6,528,58951,0,4,1,1,47994,15,500,1,6625,0
523,8,529,25395,0,1,1,1,2000,1,0,0,6624,0
524,2,530,109248,0,1,1,1,6828,11,0,0,6618,1
525,8,531,43387,0,1,1,1,4942,13,0,0,6613,0
526,0,532,52423,0,4,1,1,26926,13,0,0,6611,1
527,0,533,26858,500,4,1,1,34308,17,900,3,6606,1
528,0,534,5410,0,4,1,1,45890,22,0,0,6603,1
529,0,535,18177,0,3,1,1,12040,12,0,0,6690,1
530,2,536,413509,0,1,1,1,2500,1,0,0,6598,1
531,9,537,98472,1776,5,1,1,124421,45,10250,28,6621,1
532,9,538,86520,3445,5,1,1,64450,20,1000,2,6592,1
533,8,539,16648,0,1,1,1,625,4,0,0,6588,0
534,9,540,267404,0,5,1,1,263685,51,3000,6,6584,1
535,0,541,31478,0,3,1,1,18885,18,0,0,6578,1
536,2,542,17445,0,1,1,1,4500,3,500,1,6576,1
537,0,543,49052,0,4,1,1,46718,17,0,0,6575,1
538,8,544,21689,0,1,1,1,0,0,0,0,6570,0
539,8,545,18302,0,1,1,1,2197,10,0,0,6569,0
540,8,546,26220,0,1,1,1,2775,11,0,0,6647,0
541,2,547,59552,0,1,1,1,7551,22,0,0,6473,1
542,8,548,34962,0,1,1,1,252,3,0,0,6208,0
543,8,549,16153,0,1,1,1,180,1,0,0,6491,0
544,2,550,28931,0,1,1,1,6500,4,500,1,6354,1
545,2,551,202636,0,1,1,1,19000,5,0,0,6119,1
546,9,552,153962,0,5,1,1,90992,21,0,0,6567,1
547,0,553,63311,0,4,1,1,25048,14,0,0,6634,1
548,2,554,8561,0,1,1,1,2050,8,1300,2,6675,1
549,0,555,256219,0,3,1,1,29823,33,6568,16,6561,1
550,6,556,122700,0,3,1,1,18604,13,0,0,6556,0
551,2,557,81419,0,2,1,1,7769,12,350,1,6599,1
552,8,558,13873,0,1,1,1,4833,20,0,0,6519,0
553,8,559,148,0,1,1,1,190,2,0,0,6507,0
554,0,560,178919,0,3,1,1,23387,17,0,0,6555,1
555,2,562,19702,0,1,1,1,3000,1,0,0,6554,1
556,8,563,18820,0,1,1,1,0,0,0,0,6549,0
557,2,564,213849,0,1,1,1,500,1,0,0,6549,1
558,8,565,28077,0,1,1,1,735,6,500,1,6575,0
559,8,566,4528,0,1,1,1,290,1,0,0,6565,0
560,0,567,40418,0,3,1,1,12678,12,0,0,6541,1
561,2,568,380930,0,2,2,1,22485,25,213,1,6539,1
562,2,569,176849,0,1,1,1,7700,11,950,4,6539,1
563,6,570,71235,0,4,1,1,41004,14,0,0,6535,0
564,9,571,76446,0,5,1,1,63811,17,0,0,6550,1
565,0,572,148915,0,3,1,1,23522,16,650,2,6532,1
566,6,573,65034,0,3,1,1,14331,16,800,3,6541,0
567,0,574,35738,0,4,1,1,41264,16,0,0,6526,1
568,8,575,313,0,1,1,1,1600,1,0,0,6525,0
569,8,576,55703,0,1,1,1,0,0,0,0,6520,0
570,2,577,11613,0,1,1,1,2000,1,0,0,6519,1
571,6,578,65672,0,4,1,1,29089,13,0,0,6529,0
572,8,579,84785,0,1,1,1,4570,14,0,0,6514,0
573,8,580,30592,862,1,1,1,2602,7,0,0,6512,0
574,9,581,99293,0,5,1,1,81040,23,1000,2,6508,1
575,8,582,51830,0,1,1,1,0,0,0,0,6507,0
576,9,583,20126,0,5,1,1,78999,28,800,3,6506,1
577,8,584,3294,0,1,1,1,1330,2,0,0,6498,0
578,2,585,11143,0,1,1,1,2800,6,800,5,6529,1
579,8,586,8250,0,1,1,1,250,2,0,0,6486,0
580,12,587,117670,0,5,1,1,53043,19,550,1,6505,0
581,8,588,49454,0,2,1,1,9548,22,250,1,6501,0
582,8,589,58421,0,1,1,1,1000,1,0,0,6532,0
583,8,590,33443,0,1,1,1,0,0,0,0,6476,0
584,8,591,13886,0,1,1,1,0,0,0,0,6465,0
585,8,592,15349,0,1,1,1,250,2,0,0,6457,0
586,8,593,78712,0,1,1,1,0,0,0,0,6433,0
587,6,594,89742,0,4,1,1,39073,13,0,0,6498,0
588,8,595,31311,0,1,1,1,3961,10,0,0,6494,0
589,2,596,133445,8264,1,1,1,3375,13,0,0,6492,1
590,8,597,136161,0,1,1,1,6032,15,0,0,6463,0
591,8,599,9998,0,1,1,1,0,0,0,0,6448,0
592,0,600,37904,0,3,1,1,19052,17,0,0,6487,1
593,6,601,41243,0,4,1,1,27971,7,300,1,6483,0
594,0,602,54011,1604,3,1,1,38380,20,5780,4,6487,1
595,8,603,5351,0,1,1,1,100,1,0,0,6450,0
596,8,604,23334,0,1,1,1,0,0,0,0,6441,0
597,8,605,11255,0,1,1,1,0,0,0,0,6428,0
598,0,606,48127,0,4,1,1,41447,28,0,0,6421,1
599,9,607,329497,0,5,1,1,57264,12,0,0,6484,1
600,6,608,158895,0,4,1,1,41954,15,0,0,6525,0
601,6,609,34540,0,4,1,1,27882,13,0,0,6494,0
602,9,610,117623,0,5,1,1,86582,26,1000,6,6477,1
603,6,611,126409,0,4,1,1,28460,13,0,0,6478,0
604,0,612,112843,0,3,1,1,16137,14,0,0,6472,1
605,2,613,117240,0,1,1,1,1200,3,700,2,6471,1
606,0,614,7216,0,3,1,1,21419,18,0,0,6470,1
607,8,615,26412,0,1,1,1,5086,2,0,0,6552,0
608,6,616,427528,0,4,1,1,35098,16,1600,3,6465,0
609,8,617,1846,0,1,1,1,450,1,0,0,6471,0
610,8,618,45830,0,2,1,1,23404,10,0,0,6459,0
611,10,619,179042,0,1,1,1,25078,50,3350,15,6456,1
612,2,620,41487,500,1,1,1,10885,7,0,0,6451,1
613,2,621,39601,0,1,1,1,3733,9,0,0,6450,1
614,0,622,46142,0,3,1,1,14445,13,0,0,6452,1
615,0,623,110277,0,4,1,1,37110,18,1500,3,6445,1
616,6,625,122928,0,3,1,1,12211,14,0,0,6443,0
617,0,626,146599,0,3,1,1,16463,16,1000,2,6444,1
618,6,627,338656,0,4,1,1,52908,16,0,0,6444,0
619,0,628,54125,0,4,1,1,48874,17,450,3,6463,1
620,0,629,29861,0,4,1,1,28190,15,0,0,6407,1
621,8,630,126148,0,2,1,1,6273,8,0,0,6435,0
622,10,631,62080,2975,2,1,1,19113,32,10650,28,6434,1
623,9,632,175131,0,5,1,1,53495,15,0,0,6431,1
624,9,633,365918,0,5,1,1,83752,23,1373,7,6429,1
625,6,634,105547,0,3,1,1,24973,26,500,1,6415,0
626,6,635,67615,0,3,1,1,14168,13,0,0,6413,0
627,0,636,33554,0,4,1,1,27410,16,350,1,6428,1
628,8,637,163083,0,1,1,1,3825,9,450,4,6428,0
629,0,638,747983,0,4,1,1,26117,15,50,1,6427,1
630,9,639,415070,588,5,1,1,153183,41,3802,20,6423,1
631,8,640,18111,0,1,1,1,4625,26,0,0,6463,0
632,8,641,41526,0,1,1,1,0,0,0,0,6406,0
633,8,642,38021,0,1,1,1,5538,9,0,0,6407,0
634,8,643,17500,0,1,1,1,0,0,0,0,6400,0
635,8,644,5906,0,1,1,1,280,1,0,0,6395,0
636,8,645,70133,0,2,1,1,7396,16,0,0,6392,0
637,2,646,32010,0,1,1,1,12315,6,650,2,6421,1
638,6,647,82605,0,3,1,1,23049,15,0,0,6417,0
639,9,648,77285,0,5,1,1,63841,32,0,0,6417,1
640,2,649,15219,0,1,1,1,0,0,0,0,6427,1
641,8,650,54889,0,2,1,1,13150,4,0,0,6438,0
642,8,651,8910,0,1,1,1,150,1,150,1,6413,0
643,8,652,49891,0,1,1,1,500,1,500,1,6392,0
644,8,653,10484,0,1,1,1,0,0,0,0,6375,0
645,8,654,15496,0,1,1,1,0,0,0,0,6324,0
646,8,655,16714,0,1,1,1,0,0,0,0,6214,0
647,0,656,25835,0,3,1,1,15153,15,0,0,6142,1
648,8,657,3487,0,1,1,1,710,1,0,0,6059,0
649,2,658,347096,0,1,1,1,12000,6,0,0,6408,1
650,0,659,155962,1199,3,1,1,16510,16,50,1,6406,1
651,2,660,160572,0,1,1,1,8163,18,500,1,6403,1
652,2,661,257068,2586,1,1,1,5900,4,400,1,6420,1
653,0,662,48410,0,4,1,1,37869,16,500,1,6395,1
654,8,663,33269,0,1,1,1,4675,10,200,1,6396,0
655,8,664,25685,0,1,1,1,185,3,0,0,6382,0
656,8,665,50500,0,1,1,1,4765,14,0,0,6380,0
657,6,666,97486,0,3,1,1,22707,15,0,0,6387,0
658,2,667,323459,0,1,1,1,12000,8,1500,3,6378,1
659,2,668,11821,0,1,1,1,10697,10,0,0,6387,1
660,6,669,37039,0,4,1,1,29976,18,0,0,6375,0
661,8,670,28306,0,1,1,1,233,3,0,0,6371,0
662,9,671,109532,0,5,1,1,128048,53,7939,26,6372,1
663,0,672,91974,0,3,1,1,19223,18,500,1,6372,1
664,0,673,65823,0,4,1,1,28208,19,300,3,6373,1
665,6,675,104824,0,3,1,1,14582,15,0,0,6366,0
666,8,676,16061,0,1,1,1,2750,11,0,0,6366,0
667,8,677,55237,0,2,1,1,5547,14,0,0,6358,0
668,8,678,10491,0,1,1,1,5025,11,150,1,6357,0
669,0,679,192334,0,4,1,1,33950,21,1450,4,6366,1
670,0,680,45501,0,4,1,1,49656,17,316,1,6375,1
671,8,681,18661,0,1,1,1,0,0,0,0,6352,0
672,6,682,89668,0,4,1,1,29130,14,0,0,6350,0
673,2,683,53327,0,1,1,1,8650,6,650,2,6350,1
674,6,684,133143,0,4,1,1,43643,14,50,1,6385,0
675,0,685,22268,0,3,1,1,23582,15,200,1,6339,1
676,2,686,26556,3490,1,1,1,2845,14,720,4,6339,1
677,0,687,9601,0,3,1,1,20467,16,0,0,6338,1
678,6,688,280561,0,3,1,1,12154,13,0,0,6337,0
679,8,689,146248,0,1,1,1,2900,4,1400,3,6333,0
680,8,690,9483,0,1,1,1,1000,1,0,0,6340,0
681,2,691,119082,5051,1,1,1,4230,17,3600,14,6340,1
682,0,692,232171,0,3,1,1,22258,30,650,2,6340,1
683,0,693,369816,1745,4,1,1,46942,35,7266,17,6340,1
684,8,694,37381,0,1,1,1,6091,16,0,0,6332,0
685,9,695,173543,0,5,1,1,92752,25,0,0,6329,1
686,8,696,31211,0,1,1,1,280,4,100,1,6330,0
687,9,697,47780,0,5,1,1,88773,20,250,2,6329,1
688,6,698,79479,0,3,1,1,23167,13,0,0,6118,0
689,6,699,81960,0,4,1,1,37072,22,700,7,6326,0
690,8,700,20162,0,1,1,1,2750,15,0,0,6324,0
691,6,701,105683,0,4,1,1,28386,17,0,0,6361,0
692,0,702,234327,0,4,1,1,30406,28,150,2,6319,1
693,0,703,463494,0,3,1,1,27390,17,750,1,6323,1
694,8,704,17334,0,1,1,1,6783,27,50,1,6318,0
695,8,705,57909,0,1,1,1,5150,4,0,0,6323,0
696,8,706,17949,0,1,1,1,0,0,0,0,6312,0
697,2,707,529477,0,2,1,1,31624,28,2098,5,6311,1
698,8,708,71543,0,1,1,1,0,0,0,0,6305,0
699,6,709,111897,0,3,1,1,14728,14,0,0,6310,0
700,8,710,61598,0,1,1,1,0,0,0,0,6311,0
701,6,711,417875,0,4,1,1,44472,18,0,0,6308,0
702,9,712,340874,0,5,1,1,68090,43,5676,27,6305,1
703,2,713,32774,0,1,1,1,0,0,0,0,6304,1
704,9,714,242910,1115,5,1,1,103935,18,500,1,6296,1
705,0,715,137843,0,4,1,1,45416,24,250,1,6302,1
706,2,716,30530,0,1,1,1,5590,12,2950,9,6298,1
707,8,717,30973,0,1,1,1,0,0,0,0,6298,0
708,2,718,238749,0,1,1,1,7134,14,3134,12,6297,1
709,8,719,16803,0,1,1,1,1287,6,0,0,6291,0
710,2,720,23553,810,1,1,1,1587,4,487,2,6295,1
711,0,721,48161,0,4,1,1,41174,24,0,0,6294,1
712,8,722,21616,0,1,1,1,0,0,0,0,6291,0
713,2,723,13114,0,2,1,1,14029,13,0,0,6289,1
714,6,724,117120,0,4,1,1,41278,17,500,1,6288,0
715,6,725,52987,0,3,1,1,17510,15,0,0,6289,0
716,6,726,150176,0,4,1,1,29999,17,400,1,6284,0
717,0,727,19002,0,3,1,1,22675,21,0,0,6277,1
718,9,728,60976,0,5,1,1,97318,31,7000,14,6282,1
719,8,729,50675,0,1,1,1,1100,2,100,1,6282,0
720,8,730,65466,0,2,1,1,5488,13,0,0,6280,0
721,0,731,64280,0,3,1,1,21721,18,0,0,6280,1
722,2,732,14523,0,1,1,1,4197,4,0,0,6276,1
723,0,733,384470,0,3,1,1,20468,16,0,0,6280,1
724,8,734,9157,0,1,1,1,75,2,0,0,6274,0
725,9,735,151904,733,5,1,1,76440,25,950,8,6273,1
726,0,736,13781,0,4,1,1,48914,19,500,1,6269,1
727,6,737,40567,0,3,1,1,18122,16,0,0,6268,0
728,6,738,43090,0,3,1,1,11411,10,0,0,6259,0
729,8,739,1875,0,1,1,1,1250,3,0,0,6266,0
730,0,740,126555,0,4,1,1,41253,19,0,0,6280,1
731,0,741,16472,0,4,1,1,45517,12,0,0,6262,1
732,8,742,21270,0,1,1,1,318,10,0,0,6256,0
733,8,743,33410,0,1,1,1,818,12,0,0,6255,0
734,2,744,15750,0,1,1,1,1065,3,0,0,6254,1
735,8,745,104665,0,2,1,1,9547,12,0,0,6249,0
736,9,746,86285,0,5,1,1,61274,14,0,0,6249,1
737,8,747,41967,0,1,1,1,2125,10,0,0,6247,0
738,8,748,35026,0,1,1,1,9799,27,500,1,6247,0
739,12,749,138411,0,5,1,1,53843,14,0,0,6247,0
740,0,750,127693,0,3,1,1,17383,15,0,0,6246,1
741,0,751,52050,0,4,1,1,43190,14,0,0,6245,1
742,8,752,37162,0,1,1,1,0,0,0,0,6241,0
743,2,753,440265,4081,1,1,1,22750,15,1250,10,6234,1
744,2,754,66572,0,2,1,1,8048,14,450,2,6240,1
745,6,755,237093,0,4,1,1,42020,15,0,0,6240,0
746,8,756,79561,0,1,1,1,6333,12,400,2,6231,0
747,8,757,131528,0,2,1,1,10365,17,500,1,6227,0
748,8,758,11820,0,1,1,1,2045,5,0,0,6227,0
749,8,759,20810,0,1,1,1,1713,13,0,0,6225,0
750,12,760,189423,0,5,1,1,63584,31,600,1,6476,0
751,2,761,96477,0,1,1,1,2987,13,0,0,6221,1
752,8,762,106471,0,1,1,1,8444,5,100,1,6220,0
753,0,763,33374,0,3,1,1,20441,13,0,0,6214,1
754,0,764,210018,0,4,1,1,48914,16,0,0,6217,1
755,8,765,26740,0,1,1,1,619,7,0,0,6213,0
756,6,766,244216,0,4,1,1,39166,14,0,0,6214,0
757,6,767,76737,0,4,1,1,34648,31,0,0,6211,0
758,0,768,20999,0,3,1,1,15914,13,0,0,6206,1
759,0,769,43179,0,3,1,1,11915,6,0,0,6214,1
760,2,770,119214,0,2,1,1,10028,16,0,0,6205,1
761,8,771,14988,0,1,1,1,2100,10,0,0,6203,0
762,8,772,21334,0,1,1,1,5472,20,0,0,6200,0
763,6,773,104307,0,4,1,1,51769,24,450,1,6197,0
764,9,774,34357,0,5,1,1,73622,25,100,1,6198,1
765,6,775,231437,0,3,1,1,31266,26,1550,4,6340,0
766,8,776,14662,0,1,1,1,1110,12,0,0,6197,0
767,0,777,13144,0,3,1,1,18615,18,0,0,6196,1
768,0,778,10978,0,3,1,1,14313,11,0,0,6193,1
769,6,779,150698,0,4,1,1,43589,20,1200,4,6193,0
770,8,780,18035,0,1,1,1,811,2,0,0,6193,0
771,8,781,194604,0,2,1,1,6606,10,0,0,6190,0
772,2,782,117852,2376,1,1,1,11406,21,3850,13,6186,1
773,6,783,32356,0,3,1,1,22918,19,0,0,6571,0
774,0,784,44247,948,4,1,1,40939,26,0,0,6184,1
775,8,785,23431,0,1,1,1,3546,10,0,0,6182,0
776,2,786,37773,0,2,1,1,8436,15,0,0,6179,1
777,8,787,245758,0,1,1,1,2750,4,750,2,6179,0
778,8,788,63587,0,1,1,1,500,1,500,1,6184,0
779,2,789,15088,0,1,1,1,5625,15,0,0,6177,1
780,12,790,152539,0,5,1,1,65972,14,0,0,6187,0
781,9,791,333500,0,5,1,1,69780,23,1258,4,6171,1
782,2,792,15064,0,1,1,1,2910,9,0,0,6171,1
783,8,793,19032,0,1,1,1,2375,12,0,0,6169,0
784,6,794,66434,0,3,1,1,13041,13,0,0,6230,0
785,8,795,146097,0,2,1,1,6919,16,0,0,6165,0
786,8,796,8207,0,1,1,1,1750,7,0,0,6184,0
787,6,797,293648,0,3,1,1,22148,15,0,0,6161,0
788,0,798,147472,0,3,1,1,20645,16,0,0,6163,1
789,0,799,103993,0,3,1,1,14149,13,100,1,6158,1
790,2,800,34651,0,1,1,1,4000,6,500,1,6157,1
791,6,801,102339,0,4,1,1,47498,19,0,0,6156,0
792,6,802,149167,0,4,1,1,48521,13,0,0,6155,0
793,0,803,105249,0,4,1,1,36093,15,0,0,6153,1
794,13,804,55610,0,1,2,1,5095,13,0,0,6151,0
795,2,805,70391,0,1,1,1,6000,4,0,0,6150,1
796,0,806,74645,0,4,1,1,40367,18,0,0,6147,1
797,0,807,26939,0,4,1,1,29264,15,0,0,6148,1
798,12,808,207655,500,5,1,1,78967,31,0,0,6144,0
799,2,809,7421,0,1,1,1,0,0,0,0,6142,1
800,6,810,74924,6286,4,1,1,59650,13,0,0,6141,0
801,8,811,17599,0,1,1,1,100,1,0,0,6029,0
802,4,812,5594,0,1,1,1,370,1,0,0,5835,0
803,0,813,66122,0,3,1,1,11756,13,0,0,5630,1
804,4,814,12024,0,1,1,1,0,0,0,0,5119,0
805,0,815,42044,2253,3,1,1,11433,10,0,0,6140,1
806,0,816,83105,0,4,1,1,65077,28,753,3,6137,1
807,0,817,152063,0,4,1,1,34257,19,1100,3,6159,1
808,6,818,59546,0,3,1,1,20730,4,0,0,6135,0
809,8,819,1258,0,1,1,1,475,4,0,0,6134,0
810,8,820,75181,0,1,1,1,2455,7,1100,3,6133,0
811,0,821,68255,0,3,1,1,19077,22,400,2,6130,1
812,9,822,58229,0,5,1,1,53108,16,500,1,6137,1
813,6,823,97349,0,4,1,1,42774,14,0,0,6128,0
814,9,824,131424,0,5,1,1,58814,14,50,1,6128,1
815,2,825,24011,0,2,1,1,20442,9,0,0,6123,1
816,8,826,64538,0,1,1,1,0,0,0,0,6123,0
817,8,827,3832,0,1,1,1,1000,1,0,0,6120,0
818,0,828,3268,0,4,1,1,52263,32,0,0,6120,1
819,8,829,36790,0,1,1,1,7158,14,0,0,6133,0
820,2,830,363165,2565,1,1,1,5950,11,1850,8,6116,1
821,8,831,179382,0,1,1,1,4225,7,0,0,6115,0
822,2,832,218207,0,1,1,1,8500,4,0,0,6114,1
823,9,833,765738,0,5,1,1,62133,14,0,0,6112,1
824,8,834,54265,0,1,1,1,0,0,0,0,6109,0
825,6,835,69959,0,3,1,1,16504,13,0,0,6108,0
826,2,836,86380,2643,1,1,1,13500,3,0,0,6102,1
827,8,837,48321,0,1,1,1,0,0,0,0,6102,0
828,6,838,78130,0,4,1,1,37251,15,900,2,6120,0
829,0,839,25333,0,3,1,1,11229,16,300,2,6099,1
830,6,840,54522,0,3,1,1,21221,45,2500,5,6125,0
831,6,841,75413,0,4,1,1,31726,18,0,0,6094,0
832,9,842,292533,0,5,1,1,64186,15,1000,2,6095,1
833,2,843,114932,8559,1,1,1,3150,13,1650,12,6092,1
834,0,844,18932,0,3,1,1,24660,22,0,0,6091,1
835,9,845,35997,0,5,1,1,71171,19,900,5,6088,1
836,6,846,136664,0,4,1,1,36024,15,0,0,6086,0
837,0,847,173191,0,4,1,1,31503,13,0,0,6084,1
838,8,848,16528,0,1,1,1,250,2,0,0,6081,0
839,0,850,119932,0,3,1,1,22463,26,5177,11,6077,1
840,6,851,144171,0,4,1,1,33200,15,0,0,6073,0
841,12,852,77109,0,5,1,1,60000,7,0,0,6071,0
842,6,853,144973,0,3,1,1,23703,14,0,0,6280,0
843,8,854,75027,0,1,1,1,1390,3,500,1,6067,0
844,0,855,96387,0,4,1,1,43512,20,0,0,6065,1
845,8,856,34854,0,1,1,1,750,5,650,4,6063,0
846,8,857,44307,0,2,1,1,7944,8,0,0,6060,0
847,12,858,73836,0,5,1,1,64748,19,0,0,6087,0
848,8,859,20126,0,1,1,1,0,0,0,0,6053,0
849,0,860,56268,0,4,1,1,33447,14,100,1,6017,1
850,9,861,25629,0,4,1,5,107308,36,600,2,5966,1
851,0,862,70774,0,3,1,1,32635,31,1400,14,5931,1
852,8,863,6371,0,1,1,1,1404,8,0,0,5905,0
853,6,864,95595,0,3,1,1,12060,14,0,0,5877,0
854,6,865,51843,0,4,1,1,40997,17,0,0,5859,0
855,6,866,84868,0,4,1,1,33187,15,0,0,6057,0
856,8,867,79629,0,1,1,1,2550,2,50,1,6091,0
857,8,868,58620,0,1,1,1,2125,10,0,0,6051,0
858,9,869,70380,0,5,1,1,74399,12,0,0,6050,1
859,6,870,93473,0,3,1,1,20257,15,0,0,6049,0
860,10,871,131621,0,2,1,1,27846,31,6047,11,6045,1
861,6,872,195563,0,3,1,1,16715,13,0,0,6042,0
862,2,873,21138,0,1,1,1,4500,2,0,0,6031,1
863,8,874,93319,0,1,1,1,270,3,100,1,6043,0
864,0,875,56606,3818,4,1,1,61634,14,100,1,6039,1
865,0,876,38763,0,4,1,1,34652,13,0,0,6037,1
866,2,877,16430,0,2,1,1,8528,12,0,0,6036,1
867,8,878,61440,0,2,1,1,8156,25,0,0,6032,0
868,2,879,206648,0,1,1,1,5132,16,2450,11,6030,1
869,2,880,323273,0,1,1,1,9000,5,500,1,6028,1
870,0,881,76702,0,3,1,1,21568,17,0,0,6025,1
871,0,882,19348,0,3,1,1,17059,19,0,0,6022,1
872,2,883,31669,0,2,1,1,8384,15,0,0,6018,1
873,8,884,40902,0,1,1,1,4850,7,1350,5,6018,0
874,8,885,16906,0,1,1,1,2750,15,0,0,6017,0
875,2,886,65508,0,1,1,1,14000,7,2500,5,6015,1
876,8,887,10152,0,1,1,1,0,0,0,0,6010,0
877,0,888,21461,0,3,1,1,40806,28,0,0,6011,1
878,8,889,28979,0,2,1,1,6494,12,0,0,6010,0
879,8,890,24711,0,1,1,1,3193,11,500,1,6009,0
880,9,891,301447,0,5,1,1,63866,18,500,1,6004,1
881,6,892,234308,0,3,1,1,21078,15,200,1,6007,0
882,8,893,37832,0,1,1,1,0,0,0,0,6004,0
883,6,894,135168,0,4,1,1,29156,16,300,2,6002,0
884,6,895,134650,0,4,1,1,40232,17,2055,2,6000,0
885,0,896,20665,0,3,1,1,19947,16,0,0,5997,1
886,2,897,5546,0,1,1,1,2631,6,0,0,5995,1
887,6,898,91736,0,4,1,1,26724,14,0,0,5994,0
888,8,899,444159,0,1,1,1,0,0,0,0,5993,0
889,2,900,94167,0,1,1,1,6500,4,500,1,5990,1
890,8,901,132256,0,2,1,1,15040,24,899,3,5988,0
891,9,902,149959,0,5,1,1,85844,51,1400,4,5986,1
892,8,903,104338,0,1,1,1,2500,1,0,0,5982,0
